diff_time,water_level,humd_1,humd_2,humd_3,humd_4,humd_5,humd_6,humd_7,humd_8,humd_9
303,15.39216,98.96521,101.86438,102.03223,91.51129,92.526,91.35107,98.54559,91.72491,91.45026
297,15.31046,98.96521,101.86438,102.03223,91.51129,92.526,91.37396,98.54559,91.72491,91.42737
300,15.26144,98.96521,101.86438,102.06274,91.51129,92.526,91.34344,98.57611,91.77069,91.39685
301,15.35948,98.96521,101.86438,102.06274,91.51129,92.526,91.36633,98.57611,91.74017,91.36633
300,15.35948,98.96521,101.9483,102.03223,91.51129,92.50311,91.33582,98.57611,91.74017,91.3587
300,15.19608,98.96521,101.9483,102.03223,91.51129,92.50311,91.3587,98.57611,91.74017,91.21375
300,15.37582,98.96521,101.9483,102.00171,91.51129,92.50311,91.32819,98.51508,91.74017,91.21375
299,15.27778,98.96521,101.9483,102.05511,91.51129,92.50311,91.37396,98.38538,91.74017,91.21375
303,15.27778,99.05676,101.9483,102.05511,91.51129,92.54889,91.35107,98.63715,91.71729,91.21375
299,15.35948,99.05676,101.9483,102.0246,91.51129,92.54889,91.32056,98.82788,91.71729,91.26715
297,15.4085,99.05676,101.9483,102.0246,91.51129,92.54889,91.34344,99.0415,91.71729,91.26715
301,15.14706,99.05676,101.9483,102.0246,91.51129,92.54889,91.34344,99.20172,91.71729,91.26715
300,15.2451,99.05676,101.9483,102.08563,91.5647,92.54889,91.3587,99.26276,91.71729,91.26715
301,15.29412,99.05676,101.9483,102.05511,91.51129,92.54889,91.33582,99.38483,91.76306,91.26715
302,15.34314,99.05676,101.9483,102.05511,91.5647,92.54889,91.33582,99.45349,91.74017,91.26715
297,15.37582,99.08728,101.9483,102.05511,91.5647,92.54889,91.3053,99.45349,91.74017,91.26715
302,15.31046,99.08728,101.9483,102.05511,91.5647,92.51837,91.35107,99.45349,91.74017,91.29004
297,15.2451,99.08728,101.9483,102.05511,91.5647,92.51837,91.32056,99.42297,91.74017,91.25952
302,15.2451,99.08728,101.98645,101.99408,91.5647,92.51837,91.32056,99.38483,91.70966,91.25952
303,15.3268,99.08728,101.9483,102.04749,91.5647,92.51837,91.32056,99.35431,91.70966,91.229
295,15.2451,99.08728,101.98645,102.04749,91.5647,92.51837,91.34344,99.32379,91.67914,91.28241
300,15.27778,99.08728,101.98645,102.01697,91.5647,92.51837,91.34344,99.34668,91.67914,91.25189
301,15.22876,99.1178,101.98645,102.01697,91.5647,92.51837,91.32056,99.28564,91.70203,91.22137
299,15.34314,99.1178,101.9483,102.01697,91.5647,92.51837,91.32056,99.18646,91.64099,91.16797
301,15.19608,99.1178,101.98645,101.98645,91.5647,92.57178,91.32056,99.03387,91.6181,91.10693
300,15.22876,99.1178,101.98645,102.03986,91.5647,92.57178,91.33582,98.9881,91.55707,91.12219
300,15.31046,99.1178,102.03223,102.03986,91.5647,92.54126,91.33582,98.95758,91.4884,91.0993
299,15.21242,99.1178,102.03223,102.00934,91.5647,92.54126,91.31293,98.92706,91.29004,91.06879
305,15.11438,99.1178,102.03223,102.00934,91.5647,92.54126,91.31293,98.89655,91.09167,91.09167
301,15.3268,99.1178,102.03223,102.00934,91.5647,92.54126,91.32819,98.86603,91.00012,91.03064
295,15.22876,99.1178,102.03223,102.03223,91.5647,92.51837,91.32819,98.8584,90.9696,90.97723
304,15.31046,99.1178,102.03223,102.03223,91.53418,92.51837,91.32819,98.82788,90.93909,90.94672
295,15.31046,99.1178,102.00171,102.03223,91.5647,92.51837,91.29767,98.82788,90.90857,90.96198
300,15.13072,99.1178,102.03223,102.00171,91.53418,92.51837,91.29767,98.92706,90.93909,90.99249
301,15.31046,99.14832,102.03223,102.00171,91.53418,92.51837,91.32056,99.07965,90.99249,91.02301
299,15.21242,99.14832,102.00171,102.06274,91.53418,92.56415,91.32056,99.1178,90.99249,91.02301
300,15.27778,99.14832,102.00171,102.06274,91.53418,92.54126,91.32056,99.20935,90.99249,91.02301
300,15.29412,99.14832,102.00171,102.03223,91.53418,92.54126,91.29004,99.27039,91.02301,91.02301
301,15.27778,99.14832,102.00171,102.03223,91.53418,92.54126,91.29004,99.33905,91.02301,91.05353
301,15.29412,99.14832,102.00171,102.03223,91.53418,92.54126,91.34344,99.36957,91.02301,91.05353
298,15.13072,99.14832,102.00171,102.00171,91.57996,92.54126,91.31293,99.36957,90.99249,91.0993
300,15.27778,99.20935,102.00171,102.00171,91.57996,92.54126,91.31293,99.33905,90.9696,91.07642
300,15.27778,99.20935,102.00171,102.05511,91.57996,92.51074,91.31293,99.33905,90.96198,91.0459
300,15.29412,99.20935,102.00171,102.05511,91.57996,92.55652,91.31293,99.35431,90.93146,91.01538
301,15.29412,99.20935,102.00171,102.0246,91.57996,92.55652,91.28241,99.29327,90.84753,90.98486
299,15.22876,99.20935,102.06274,102.0246,91.57996,92.55652,91.28241,99.26276,90.75598,91.03827
300,15.06536,99.20935,102.06274,102.0246,91.57996,92.53363,91.3053,99.1712,90.67206,91.00775
300,15.17974,99.20935,102.06274,102.0246,91.57996,92.53363,91.3053,99.13306,90.63391,91.00775
300,15.2451,99.20935,102.06274,101.99408,91.57996,92.53363,91.3053,99.13306,90.57288,91.00775
300,15.19608,99.20935,102.05511,102.04749,91.52655,92.50311,91.3053,99.1712,90.60339,91.00775
300,15.2451,99.20935,101.92542,102.04749,91.52655,92.50311,91.3053,99.31616,90.63391,91.00775
903,15.26144,99.20935,48.08478,102.01697,91.57233,92.54889,91.32819,99.48401,90.77887,91.08405
30337,15.19608,98.97284,102.73413,102.03223,91.53418,92.56415,91.45789,99.5603,91.74017,91.44263
299,15.13072,98.97284,102.73413,102.06274,91.5647,92.56415,91.4884,99.46875,91.74017,91.44263
301,15.14706,98.97284,102.73413,102.06274,91.53418,92.56415,91.4884,99.33905,91.76306,91.46552
303,15.13072,98.94232,102.73413,102.06274,91.5647,92.56415,91.46552,99.2475,91.76306,91.46552
296,15.13072,98.94232,102.73413,102.06274,91.5647,92.51837,91.46552,99.14832,91.76306,91.46552
301,15.11438,98.94232,102.73413,102.06274,91.5647,92.51837,91.46552,99.05676,91.79358,91.45026
300,15.04902,98.94232,102.73413,102.09326,91.61047,92.51837,91.46552,98.96521,91.74017,91.45026
300,15.01634,98.9118,102.73413,102.09326,91.61047,92.51837,91.46552,98.86603,91.77069,91.48077
300,15.03268,98.9118,102.73413,102.03223,91.5647,92.51837,91.49603,98.77448,91.77069,91.48077
299,14.98371,98.9118,102.73413,102.03223,91.61047,92.51837,91.49603,98.66003,91.77069,91.48077
301,15.09804,98.9118,102.73413,102.06274,91.61047,92.54889,91.47314,98.59137,91.80121,91.51129
300,15.11438,98.9118,102.73413,102.06274,91.61047,92.54889,91.47314,98.56085,91.80121,91.51129
299,15.11438,98.9118,102.73413,102.06274,91.61047,92.54889,91.47314,98.53033,91.7478,91.53418
301,15.03268,98.88129,102.76465,102.06274,91.5647,92.54889,91.47314,98.53033,91.7478,91.4884
299,14.98371,98.88129,102.76465,102.10089,91.5647,92.54889,91.50366,98.49982,91.77832,91.4884
300,15.21242,98.88129,102.76465,102.10089,91.5647,92.54889,91.50366,98.49982,91.77832,91.51892
302,15.01634,98.88129,102.76465,102.10089,91.5647,92.54889,91.50366,98.4693,91.77832,91.51892
298,15.13072,98.88129,102.76465,102.10089,91.5647,92.54889,91.53418,98.4693,91.77832,91.51892
301,15.03268,98.85077,102.76465,102.13141,91.5647,92.54889,91.53418,98.43878,91.77832,91.51892
299,15.0817,98.85077,102.76465,102.13141,91.5647,92.57941,91.48077,98.40826,91.80884,91.51892
301,15.13072,98.85077,102.76465,102.07037,91.5647,92.57941,91.48077,98.40826,91.80884,91.54944
305,15.04902,98.85077,102.76465,102.07037,91.5647,92.57941,91.48077,98.30908,91.80884,91.54944
294,15.1634,98.85077,102.76465,102.07037,91.5647,92.57941,91.51129,98.27856,91.80884,91.49603
301,14.96743,98.85077,102.79517,102.10089,91.5647,92.57941,91.51129,98.27856,91.80884,91.49603
299,15.0817,98.85077,102.79517,102.10089,91.5647,92.57941,91.51129,98.24805,91.83936,91.52655
300,15.04902,98.82025,102.79517,102.16956,91.5647,92.60229,91.54181,98.19464,91.78595,91.52655
300,15.17974,98.82025,102.79517,102.10089,91.5647,92.60229,91.4884,98.15649,91.78595,91.55707
300,15.04902,98.82025,102.79517,102.16956,91.5647,92.60229,91.4884,98.15649,91.78595,91.55707
300,15,98.82025,102.79517,102.16956,91.5647,92.60229,91.51892,98.12598,91.81647,91.50366
300,15.1634,98.82025,102.79517,102.16956,91.5647,92.60229,91.51892,98.12598,91.81647,91.53418
301,15.04902,98.82025,102.79517,102.16956,91.5647,92.55652,91.51892,98.09546,91.81647,91.55707
300,15.13072,98.82025,102.79517,102.16956,91.59521,92.55652,91.51892,98.03442,91.83936,91.55707
299,15.11438,98.82025,102.82568,102.20007,91.59521,92.55652,91.51892,97.9505,91.83936,91.55707
300,15.14706,98.82025,102.82568,102.13904,91.59521,92.55652,91.54944,97.85132,91.79358,91.55707
300,15.22876,98.82025,102.82568,102.13904,91.59521,92.55652,91.54944,97.85132,91.79358,91.54181
299,15.17974,98.7821,102.82568,102.13904,91.59521,92.55652,91.54944,97.8208,91.8241,91.54181
301,15.13072,98.7821,102.82568,102.13904,91.59521,92.57941,91.54944,97.79028,91.8241,91.5647
300,15.1634,98.7821,102.82568,102.13904,91.59521,92.57941,91.57996,97.63007,91.8241,91.5647
301,15.09804,98.7821,102.82568,102.13904,91.59521,92.57941,91.52655,97.63007,91.85461,91.5647
299,15.17974,98.7821,102.82568,102.17719,91.62573,92.57941,91.52655,97.44696,91.85461,91.5647
300,15.13072,98.7821,102.82568,102.17719,91.62573,92.60992,91.52655,97.44696,91.85461,91.59521
300,15.1634,98.7821,102.82568,102.17719,91.62573,92.60992,91.55707,97.41644,91.83173,91.54944
301,15.11438,98.7821,102.8562,102.17719,91.62573,92.60992,91.55707,97.44696,91.83173,91.57233
299,15.1634,98.7821,102.8562,102.17719,91.62573,92.60992,91.55707,97.44696,91.83173,91.57233
300,15.1634,98.7821,102.8562,102.2077,91.62573,92.60992,91.55707,97.44696,91.83173,91.57233
300,15.17974,98.7821,102.8028,102.2077,91.62573,92.60992,91.55707,97.41644,91.86224,91.57233
300,15.0817,98.7821,102.8028,102.2077,91.62573,92.55652,91.61047,97.41644,91.86224,91.57233
300,15.11438,98.7821,102.8028,102.2077,91.62573,92.58704,91.5647,97.01971,91.86224,91.60284
301,15.09804,98.7821,102.8028,102.23822,91.57233,92.58704,91.5647,97.01971,91.86224,91.60284
299,15.21242,98.7821,102.8028,102.17719,91.57233,92.58704,91.59521,96.9892,91.83936,91.60284
300,15.13072,98.7821,102.83331,102.17719,91.57233,92.58704,91.59521,96.95868,91.83936,91.54944
300,15.22876,98.7821,102.83331,102.17719,91.60284,92.58704,91.59521,96.73743,91.83936,91.54944
300,15.09804,98.7821,102.83331,102.17719,91.60284,92.58704,91.59521,96.67639,91.83936,91.54944
300,15.14706,98.7821,102.83331,102.17719,91.60284,92.58704,91.59521,96.67639,91.83936,91.54944
301,15.01634,98.7821,102.83331,102.21533,91.60284,92.58704,91.59521,96.60773,91.86987,91.54944
299,15.17974,98.7821,102.83331,102.21533,91.60284,92.58704,91.6181,96.60773,91.86987,91.54944
300,15.11438,98.7287,102.83331,102.21533,91.63336,92.58704,91.6181,96.54669,91.86987,91.57996
300,15.11438,98.7287,102.86383,102.21533,91.63336,92.58704,91.6181,96.51617,91.86987,91.57996
299,15.11438,98.7287,102.86383,102.24585,91.63336,92.58704,91.6181,96.48566,91.86987,91.61047
301,15.0817,98.7287,102.86383,102.24585,91.63336,92.61755,91.60284,96.48566,91.89276,91.61047
300,15.13072,98.7287,102.86383,102.24585,91.63336,92.61755,91.60284,96.24152,91.89276,91.61047
300,15.09804,98.7287,102.86383,102.24585,91.63336,92.56415,91.60284,96.211,91.83936,91.61047
300,15.09804,98.7287,102.86383,102.24585,91.63336,92.56415,91.60284,95.89819,91.83936,91.61047
302,15.13072,98.75922,102.86383,102.24585,91.63336,92.59467,91.60284,95.92871,91.83936,91.55707
298,15.1634,98.75922,102.86383,102.18481,91.63336,92.59467,91.62573,95.92871,91.83936,91.55707
299,15.13072,98.75922,102.90198,102.21533,91.63336,92.59467,91.62573,95.92871,91.86987,91.58759
301,15.19608,98.75922,102.90198,102.21533,91.63336,92.59467,91.62573,95.95923,91.86987,91.58759
300,15.1634,98.75922,102.90198,102.21533,91.63336,92.59467,91.62573,95.64642,91.86987,91.58759
299,15.22876,98.75922,102.90198,102.21533,91.61047,92.59467,91.62573,95.70746,91.86987,91.58759
300,15.21242,98.75922,102.90198,102.24585,91.61047,92.62518,91.65625,95.70746,91.86987,91.58759
302,15.19608,98.75922,102.90198,102.24585,91.61047,92.62518,91.65625,95.70746,91.90039,91.6181
299,15.14706,98.75922,102.90198,102.24585,91.61047,92.62518,91.65625,95.70746,91.90039,91.6181
300,15.09804,98.75922,102.9325,102.24585,91.61047,92.62518,91.61047,95.70746,91.90039,91.6181
299,15.21242,98.75922,102.9325,102.24585,91.61047,92.62518,91.61047,95.68457,91.90039,91.6181
300,15.0817,98.75922,102.9325,102.24585,91.63336,92.6557,91.63336,95.68457,91.84698,91.59521
300,15.13072,98.75922,102.9325,102.27637,91.63336,92.60229,91.63336,95.71509,91.8775,91.59521
300,15.1634,98.78973,102.87146,102.27637,91.63336,92.60229,91.63336,95.81427,91.8775,91.62573
300,15.06536,98.78973,102.87146,102.22296,91.63336,92.60229,91.66388,95.84479,91.8775,91.62573
301,15.1634,98.78973,102.87146,102.22296,91.63336,92.60229,91.66388,95.87531,91.90802,91.62573
300,15.11438,98.78973,102.87146,102.25348,91.63336,92.60229,91.66388,95.90582,91.90802,91.65625
299,15.03268,98.78973,102.87146,102.25348,91.63336,92.60229,91.66388,95.85242,91.93091,91.60284
301,15.04902,98.78973,102.87146,102.25348,91.66388,92.63281,91.66388,95.88293,91.88513,91.63336
300,15.0817,98.78973,102.87146,102.25348,91.66388,92.63281,91.66388,95.88293,91.88513,91.63336
299,15.0817,98.78973,102.90198,102.25348,91.6181,92.63281,91.64099,95.91345,91.88513,91.63336
299,15.22876,98.78973,102.90198,102.284,91.6181,92.63281,91.64099,95.91345,91.91565,91.65625
301,15.1634,98.82788,102.90198,102.284,91.6181,92.66333,91.64099,95.89056,91.91565,91.65625
300,15.11438,98.82788,102.90198,102.284,91.6181,92.66333,91.64099,95.89056,91.86987,91.64099
301,15.11438,98.82788,102.9325,102.25348,91.64862,92.66333,91.67151,95.92108,91.89276,91.64099
299,15.19608,98.82788,102.9325,102.25348,91.64862,92.66333,91.67151,95.92108,91.89276,91.64099
301,15.03268,98.77448,102.9325,102.25348,91.64862,92.60992,91.67151,95.95923,91.92328,91.67151
299,15.21242,98.77448,102.9325,102.25348,91.64862,92.64044,91.67151,95.95923,91.92328,91.64862
300,15.17974,98.77448,102.9325,102.32214,91.64862,92.64044,91.64862,95.90582,91.92328,91.64862
300,15.14706,98.77448,102.96301,102.26111,91.64862,92.64044,91.64862,95.93634,91.90039,91.64862
300,15.26144,98.80499,102.96301,102.29163,91.64862,92.64044,91.67914,95.93634,91.90039,91.67151
301,15.2451,98.77448,102.96301,102.29163,91.64862,92.64044,91.67914,95.99738,91.90039,91.67151
299,15.2451,98.80499,102.96301,102.29163,91.64862,92.64044,91.67914,95.99738,91.90039,91.67151
299,15.21242,98.80499,102.96301,102.26874,91.67151,92.64044,91.70966,95.93634,91.93091,91.70203
301,15.2451,98.80499,102.90961,102.26874,91.67151,92.66333,91.65625,95.99738,91.93091,91.65625
300,15.29412,98.80499,102.90961,102.29926,91.67151,92.66333,91.68677,95.99738,91.93091,91.65625
303,15.26144,98.80499,102.94012,102.29926,91.73254,92.66333,91.68677,96.02789,91.96143,91.65625
297,15.2451,98.80499,102.94012,102.29926,91.67914,92.66333,91.68677,96.02789,91.96143,91.65625
300,15.19608,98.80499,102.94012,102.32977,91.67914,92.61755,91.71729,95.97449,91.90802,91.67914
300,15.19608,98.80499,102.94012,102.26874,91.67914,92.61755,91.66388,96.005,91.90802,91.67914
303,15.11438,98.80499,102.94012,102.29926,91.67914,92.64807,91.66388,96.03552,91.93854,91.67914
297,15.17974,98.83551,102.97064,102.29926,91.67914,92.64807,91.6944,96.03552,91.93854,91.70966
299,15.2451,98.83551,102.97064,102.29926,91.67914,92.64807,91.6944,96.03552,91.93854,91.70966
301,15.19608,98.83551,102.97064,102.3374,91.67914,92.64807,91.6944,96.03552,91.93854,91.70966
299,15.26144,98.83551,102.97064,102.3374,91.67914,92.67096,91.72491,96.03552,91.93854,91.70966
300,15.21242,98.83551,102.97064,102.36792,91.67914,92.67096,91.72491,96.03552,91.93854,91.70966
301,15.21242,98.77448,102.97064,102.30688,91.70966,92.67096,91.70203,96.06604,91.93854,91.70966
300,15.17974,98.77448,103.00879,102.30688,91.70966,92.67096,91.70203,96.06604,91.93854,91.70966
299,15.1634,98.77448,103.00879,102.30688,91.70966,92.67096,91.70203,96.06604,91.93854,91.70966
301,15.11438,98.77448,103.00879,102.34503,91.66388,92.67096,91.70203,96.06604,91.93854,91.70966
300,15.11438,98.77448,102.94775,102.34503,91.68677,92.70148,91.70203,95.81427,91.93854,91.70966
302,15.2451,98.80499,102.94775,102.34503,91.68677,92.6557,91.72491,95.81427,91.93854,91.70966
300,15.13072,98.80499,102.97827,102.37555,91.68677,92.6557,91.72491,95.81427,91.93854,91.70966
298,15.13072,98.80499,102.97827,102.37555,91.68677,92.6557,91.72491,95.88293,91.93854,91.70966
300,15.29412,98.80499,102.97827,102.37555,91.68677,92.6557,91.67914,95.94397,91.93854,91.70966
299,15.29412,98.80499,102.97827,102.37555,91.68677,92.67859,91.70966,96.005,91.93854,91.70966
300,15.2451,98.80499,102.97827,102.37555,91.68677,92.67859,91.70966,96.05841,91.93854,91.70966
300,15.27778,98.80499,103.00879,102.40607,91.71729,92.67859,91.70966,96.08893,91.93854,91.70966
300,15.26144,98.80499,103.00879,102.40607,91.71729,92.67859,91.70966,96.11945,91.90802,91.70966
301,15.17974,98.84314,103.00879,102.40607,91.71729,92.67859,91.70966,96.15759,91.93854,91.70966
300,15.1634,98.84314,103.00879,102.40607,91.71729,92.70911,91.70966,96.11945,91.90802,91.70966
299,15.2451,98.84314,103.00879,102.40607,91.71729,92.70911,91.73254,96.11945,91.96143,91.70966
300,15.26144,98.84314,103.00879,102.40607,91.71729,92.70911,91.73254,96.08893,91.93091,91.70966
300,15.19608,98.84314,103.04694,102.43658,91.7478,92.6557,91.73254,96.14233,91.97668,91.67914
300,15.11438,98.84314,103.04694,102.43658,91.7478,92.6557,91.73254,96.11182,91.9538,91.73254
300,15.11438,98.78973,103.04694,102.43658,91.7478,92.6557,91.70966,96.11182,91.9538,91.70203
300,15.19608,98.78973,102.9859,102.43658,91.7478,92.68622,91.70966,96.11182,91.92328,91.70203
300,15.27778,98.78973,103.01642,102.43658,91.7478,92.68622,91.70966,96.16522,91.92328,91.70203
300,15.21242,98.78973,103.01642,102.43658,91.7478,92.68622,91.75543,96.16522,91.92328,91.67151
301,15.06536,98.78973,103.01642,102.43658,91.7478,92.68622,91.72491,96.16522,91.96906,91.67151
299,15.11438,98.82025,103.01642,102.43658,91.6944,92.68622,91.72491,96.16522,91.96906,91.72491
300,15.19608,98.82025,103.01642,102.43658,91.72491,92.68622,91.72491,96.1347,91.93854,91.6944
300,15.19608,98.82025,103.04694,102.45947,91.72491,92.71674,91.70203,96.18811,91.93854,91.6944
299,15.2451,98.82025,103.04694,102.45947,91.72491,92.71674,91.7478,96.18811,91.91565,91.67151
300,15.22876,98.85077,103.04694,102.45947,91.72491,92.71674,91.7478,96.18811,91.96143,91.68677
302,15.22876,98.85077,103.04694,102.45947,91.72491,92.71674,91.72491,96.15759,91.93091,91.68677
300,15.2451,98.85077,103.04694,102.45947,91.72491,92.71674,91.72491,96.211,91.93091,91.65625
300,15.17974,98.85077,103.07745,102.45947,91.72491,92.71674,91.6944,96.14233,91.93091,91.70966
299,15.29412,98.85077,103.07745,102.42896,91.72491,92.74725,91.74017,96.211,91.93091,91.68677
300,15.21242,98.88129,103.07745,102.48999,91.75543,92.74725,91.74017,96.211,91.9538,91.68677
300,15.1634,98.88129,103.07745,102.48999,91.75543,92.74725,91.71729,96.211,91.90802,91.68677
300,15.1634,98.88129,103.07745,102.48999,91.75543,92.69385,91.76306,96.211,91.90802,91.68677
301,15.14706,98.9118,103.1156,102.48999,91.75543,92.69385,91.73254,96.211,91.90802,91.68677
299,15.21242,98.9118,103.1156,102.48999,91.75543,92.69385,91.73254,96.211,91.9538,91.65625
300,15.17974,98.9118,103.1156,102.45947,91.75543,92.69385,91.73254,96.211,91.9538,91.70203
300,15.21242,98.94232,103.1156,102.45947,91.70966,92.69385,91.70966,96.211,91.9538,91.67151
299,15.22876,98.94232,103.14612,102.52051,91.70966,92.69385,91.75543,96.211,91.9538,91.67151
301,15.2451,98.94232,103.14612,102.52051,91.70966,92.69385,91.73254,96.211,91.93091,91.67151
300,15.21242,98.98047,103.14612,102.48236,91.70966,92.69385,91.73254,96.2644,91.93091,91.6944
300,15.21242,98.98047,103.14612,102.48236,91.73254,92.69385,91.73254,96.20337,91.93091,91.66388
299,15.22876,98.98047,103.14612,102.48236,91.73254,92.69385,91.70203,96.20337,91.9538,91.66388
300,15.21242,98.98047,103.14612,102.48236,91.73254,92.69385,91.7478,96.20337,91.9538,91.66388
300,15.13072,98.98047,103.17664,102.48236,91.73254,92.69385,91.7478,96.20337,91.9538,91.64099
301,15.14706,98.94995,103.17664,102.45184,91.73254,92.69385,91.72491,96.20337,91.92328,91.68677
299,15.22876,98.94995,103.17664,102.51288,91.73254,92.69385,91.72491,96.20337,91.92328,91.68677
301,15.27778,98.94995,103.17664,102.51288,91.73254,92.69385,91.74017,96.20337,91.92328,91.65625
299,15.19608,98.94995,103.17664,102.47473,91.73254,92.69385,91.74017,96.20337,91.92328,91.65625
300,15.21242,98.9881,103.17664,102.47473,91.73254,92.69385,91.71729,96.25677,91.92328,91.65625
300,15.17974,98.9881,103.17664,102.47473,91.73254,92.69385,91.71729,96.25677,91.94617,91.63336
301,15.14706,98.9881,103.20715,102.53577,91.73254,92.69385,91.71729,96.25677,91.94617,91.67914
299,15.06536,99.01862,103.20715,102.50525,91.73254,92.69385,91.76306,96.25677,91.94617,91.64862
302,15.14706,99.01862,103.20715,102.50525,91.73254,92.69385,91.73254,96.25677,91.94617,91.64862
302,15.21242,99.01862,103.20715,102.50525,91.73254,92.69385,91.73254,96.25677,91.94617,91.64862
296,15.13072,99.01862,103.20715,102.47473,91.76306,92.69385,91.73254,96.25677,91.94617,91.64862
301,15.11438,99.04913,103.20715,102.47473,91.76306,92.69385,91.70966,96.25677,91.94617,91.64862
299,15.13072,99.04913,103.20715,102.52814,91.76306,92.69385,91.75543,96.25677,91.94617,91.64862
300,15.11438,99.04913,103.20715,102.52814,91.76306,92.72437,91.75543,96.31781,91.91565,91.64862
300,15.13072,99.04913,103.20715,102.49762,91.76306,92.69385,91.72491,96.37122,91.91565,91.70203
301,15.1634,99.07965,103.20715,102.49762,91.76306,92.69385,91.72491,96.37122,91.93854,91.67151
299,15.14706,99.07965,103.20715,102.49762,91.76306,92.69385,91.72491,96.37122,91.93854,91.67151
300,15.14706,99.07965,103.20715,102.4671,91.76306,92.69385,91.70203,96.37122,91.93854,91.6944
300,15.11438,99.07965,103.20715,102.52814,91.76306,92.69385,91.7478,96.31018,91.90802,91.67151
302,15.21242,99.11017,103.20715,102.52814,91.76306,92.69385,91.7478,96.31018,91.90802,91.67151
298,15.19608,99.11017,103.20715,102.52814,91.76306,92.69385,91.72491,96.36359,91.9538,91.64099
300,15.17974,99.11017,103.20715,102.49762,91.76306,92.69385,91.72491,96.36359,91.93091,91.68677
300,15.19608,99.11017,103.20715,102.49762,91.76306,92.69385,91.6944,96.33307,91.90039,91.66388
301,15.2451,99.11017,103.20715,102.43658,91.76306,92.69385,91.6944,96.33307,91.9538,91.70966
299,15.11438,99.14069,103.20715,102.48999,91.76306,92.69385,91.74017,96.35596,91.92328,91.67914
300,15.17974,99.14069,103.20715,102.48999,91.76306,92.69385,91.74017,96.35596,91.92328,91.64862
303,15.21242,99.14069,103.17664,102.48999,91.76306,92.69385,91.71729,96.35596,91.92328,91.64862
297,15.26144,99.17883,103.17664,102.45947,91.76306,92.69385,91.71729,96.35596,91.92328,91.64862
300,15.2451,99.17883,103.17664,102.45947,91.76306,92.74725,91.70966,96.35596,91.92328,91.62573
301,15.14706,99.17883,103.17664,102.45947,91.76306,92.74725,91.70966,96.38647,91.9538,91.62573
302,15.11438,99.17883,103.14612,102.45947,91.76306,92.74725,91.70966,96.33307,91.9538,91.62573
298,15.13072,99.17883,103.14612,102.48236,91.76306,92.74725,91.70966,96.33307,91.9538,91.62573
299,15.1634,99.17883,103.1156,102.48236,91.76306,92.74725,91.67914,96.33307,91.90039,91.62573
299,15.14706,99.20935,103.1156,102.48236,91.76306,92.74725,91.67914,96.36359,91.90039,91.59521
301,15.17974,99.20935,103.1156,102.48236,91.76306,92.74725,91.67914,96.36359,91.90039,91.59521
300,15.21242,99.20935,103.07745,102.48236,91.76306,92.74725,91.67914,96.36359,91.90039,91.53418
300,15.14706,99.20935,103.07745,102.48236,91.76306,92.74725,91.72491,96.36359,91.90039,91.51129
